datenumber, time (s), step #, index, x, y, z, q1, q2, q3, q4
Segment 1 - Data Mask 1
734977.728457, 1.070312, 0, 137, -0.006570, 0.070375, -0.078555, 0.105511, -0.019925, -0.034942, 0.993604, 
734977.728457, 1.078127, 0, 138, -0.006502, 0.070789, -0.078829, 0.105343, -0.017861, -0.032934, 0.993730, 
734977.728457, 1.085943, 0, 139, -0.006443, 0.071237, -0.079123, 0.105322, -0.015801, -0.031062, 0.993827, 
734977.728457, 1.093748, 0, 140, -0.006416, 0.071732, -0.079452, 0.105486, -0.014655, -0.030247, 0.993853, 
734977.728457, 1.101563, 0, 141, -0.006440, 0.072286, -0.079824, 0.108620, -0.013683, -0.030394, 0.993524, 
734977.728458, 1.109378, 0, 142, -0.006490, 0.072883, -0.080229, 0.111578, -0.012514, -0.030134, 0.993220, 
734977.728458, 1.117194, 0, 143, -0.006545, 0.073518, -0.080656, 0.114494, -0.011411, -0.029947, 0.992907, 
734977.728458, 1.124999, 0, 144, -0.006605, 0.074194, -0.081108, 0.117460, -0.010542, -0.030035, 0.992567, 
734977.728458, 1.132814, 0, 145, -0.006669, 0.074915, -0.081587, 0.120257, -0.010175, -0.030523, 0.992221, 
734977.728458, 1.140630, 0, 146, -0.006733, 0.075672, -0.082088, 0.123087, -0.009731, -0.031092, 0.991861, 
734977.728458, 1.148435, 0, 147, -0.006798, 0.076468, -0.082611, 0.126047, -0.009604, -0.032021, 0.991461, 
734977.728458, 1.156250, 0, 148, -0.006869, 0.077300, -0.083157, 0.128719, -0.009483, -0.033043, 0.991085, 
734977.728458, 1.164065, 0, 149, -0.006953, 0.078166, -0.083727, 0.128688, -0.010311, -0.034189, 0.991042, 
734977.728458, 1.171881, 0, 150, -0.007048, 0.079073, -0.084326, 0.128589, -0.011455, -0.035681, 0.990990, 
734977.728458, 1.179686, 0, 151, -0.007147, 0.080025, -0.084957, 0.128608, -0.012904, -0.037279, 0.990910, 
734977.728458, 1.187501, 0, 152, -0.007248, 0.081017, -0.085618, 0.128594, -0.014513, -0.038935, 0.990826, 
734977.728459, 1.195316, 0, 153, -0.007356, 0.082042, -0.086301, 0.128529, -0.016134, -0.040511, 0.990747, 
734977.728459, 1.203132, 0, 154, -0.007475, 0.083098, -0.087001, 0.128465, -0.017560, -0.041998, 0.990669, 
734977.728459, 1.210937, 0, 155, -0.007604, 0.084182, -0.087714, 0.128170, -0.019144, -0.043442, 0.990615, 
